"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0xde26b2b79d00076e097b512c2cadda3bd76792cae98fcf51a3017ffeaad68b93","4251397","1504867569","9/8/2017 10:46:09 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","55996.7999"
"0x3c6f5fb0ed081b07afad7747d9f1443cc2912cb2a1bf5faf7e25169cdabe3157","4251332","1504865988","9/8/2017 10:19:48 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","13726.5"
"0xa0d8ab96f8df60c82698f5de0d40be6db7a98a0eafdb1dc801edef9b7f4715f2","4251315","1504865638","9/8/2017 10:13:58 AM","0x53b2110e229faf2f48ebd0afd4555f28f4f70358","0xad3c895c3678e77884366cd891b0984acd214775","5200"
"0x0257222516dd55a5983fd4fc368ee901cd90faccf73c1a41cd1f8099267dfd2f","4251244","1504863828","9/8/2017 9:43:48 AM","0x18967e28198944b20e918e3db18a19c06caf02df","0xad3c895c3678e77884366cd891b0984acd214775","23932.0623"
"0xf178d043f8e0cbc1e830eaed1192dd1f64452643966a69e009d8954ad1bd0f3a","4251240","1504863771","9/8/2017 9:42:51 AM","0xc142bc26aceca6a382c9fa126be3642cdd53723b","0xad3c895c3678e77884366cd891b0984acd214775","2575"
"0x97487e28779198a0ec97c4c622ade98df0c0682ab465cd91b7e01e8e7384f0f2","4251227","1504863453","9/8/2017 9:37:33 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","8078.8"
"0x01a5d4d2ccdca8e31360f952d7811dc8187822b980c427c5d61f50e76d6ac450","4251195","1504862721","9/8/2017 9:25:21 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","99999"
"0x5e9ad05b4c8cbbc57f60ea40e848140e61e2362d84970a6885a3e4227dd2da31","4251181","1504862272","9/8/2017 9:17:52 AM","0x9dabb889bd8aa062c9b5ce7a739c8830f3c5b512","0xad3c895c3678e77884366cd891b0984acd214775","5697.8"
"0xbee7fd5c53928d41a76ef4d370c229957d7147f97575223caf793dc8f7b826a8","4251149","1504861465","9/8/2017 9:04:25 AM","0xd37e7aed5541dc3b3106a42fdceaabda826488d5","0xad3c895c3678e77884366cd891b0984acd214775","55430"
"0xc057e5806bf502cb21043f8dd427ec527071e8a6146a6149ded987cd7dd9cbf7","4251146","1504861317","9/8/2017 9:01:57 AM","0x928feede98805221587e6c0e29ecbe3e6c45c4f3","0xad3c895c3678e77884366cd891b0984acd214775","27997.9"
"0x9bc7815cecc2e69976f29a780be5a60261599f9bc7559112883f7c450f2e92b8","4251122","1504860823","9/8/2017 8:53:43 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","5598.2699"
"0xda673e36024d4a92dc793489f20f5b7d9b7790e3e7df676826673917b918964e","4251090","1504859951","9/8/2017 8:39:11 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","11198"
"0x5f379dcc71a849b3744bbcde525fd0db2ba054f79f866f38e021d3bf131371e1","4251064","1504859366","9/8/2017 8:29:26 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","29958"
"0x9455216a951afb76af033ad0ee2e350ace0fd1b10ca62f75ef3629f3c259baa3","4251036","1504858635","9/8/2017 8:17:15 AM","0x87f982d532ed97d0b86eeec2951f4e87fbad5bfd","0xad3c895c3678e77884366cd891b0984acd214775","5600"
"0xb8aaf211bc70a109d8f78a7969a9512ceea02c28af76aa39b6349f9c57b95dd0","4250997","1504857790","9/8/2017 8:03:10 AM","0x8d0b80010ce15a34fc001a03e123b7f382a13e5c","0xad3c895c3678e77884366cd891b0984acd214775","22399.8"
"0x1549ddd27e13364a6bee62e96a580d15b846a41f4d98f6571a4e3937425b58b5","4250996","1504857771","9/8/2017 8:02:51 AM","0x836ba303b42b215bb0c4b0ca8dfcc90d4ee34b9a","0xad3c895c3678e77884366cd891b0984acd214775","2172.9759"
"0xaab0f06b387c5c334fe8d972b3822c290b9e84c06c289dcdb9df936ddfb5802a","4250959","1504856766","9/8/2017 7:46:06 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","24009"
"0x60de479c56c0819ebe07667e7d2c8a07d0d430956f01a2fc3186bea79ba623f8","4250959","1504856766","9/8/2017 7:46:06 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","11498.9"
"0x2dfe196f698721e55deb97d7c741396dff0754fdeee4f30b58c581373144c157","4250959","1504856766","9/8/2017 7:46:06 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","22398.9"
"0x17f67edae07f996c60e3ec611501473389ce9878c535476627e5cfb26f491cb5","4250959","1504856766","9/8/2017 7:46:06 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","1995"
"0xb9897e89b7c349e89000d0e08587289f73f515cf5b154208e46ec79e0485418d","4250955","1504856643","9/8/2017 7:44:03 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","29988.079"
"0x632cc73dc21e53351dd063c54f28edcae93884d3cf1935255080880e58ef21de","4250955","1504856643","9/8/2017 7:44:03 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","49738"
"0x296d4b1329cd011fdad3c3547d05f9e7bc416b1e271819ff0bea390c987d7493","4250943","1504856346","9/8/2017 7:39:06 AM","0x2838e1556994de6ca3edf22327c3760f9498bb18","0xad3c895c3678e77884366cd891b0984acd214775","28913.3824"
"0x735864f752660d7063b3f0c0d0550770837b580413eaa5da0a895aa990ba4538","4250897","1504855376","9/8/2017 7:22:56 AM","0xa363216f03889265700aa4310ec46d525a159b13","0xad3c895c3678e77884366cd891b0984acd214775","6678.6"
"0xe5fdca2d85325ca0dada5a3d3a6b351c07ef10f59ef4912ca6eb120b03237156","4250893","1504855305","9/8/2017 7:21:45 AM","0x794ed17cc50a19d50fd6713e1486b3ae6016f4a3","0xad3c895c3678e77884366cd891b0984acd214775","5000"
"0xd0090b8e8cf4860296de15e8efe009302d8fcf3ee70e2b463ec862f33cd5ed3a","4250865","1504854593","9/8/2017 7:09:53 AM","0x538cc6e32c48673d10330a138b8454ff23ba6d1f","0xad3c895c3678e77884366cd891b0984acd214775","22700"
"0xf5db4d54bf5509b4378f6b8d3f7e76aac39cf707d4cebb0654343b0896e8b1a8","4250855","1504854322","9/8/2017 7:05:22 AM","0x16b353838e3a5bf8a585f3f8e528e5976801b5f0","0xad3c895c3678e77884366cd891b0984acd214775","13416.4"
"0xd28a0f132a5c7baeffbb985b7709edb05e64e955b6b90adc436b54b7d51297d6","4250842","1504854132","9/8/2017 7:02:12 AM","0xf8be4c4a4ac4c671a1be9a84b8403118973e1a93","0xad3c895c3678e77884366cd891b0984acd214775","13376.72"
"0xae90a0d841f21a4204f3b6c34e5686d5def9137b7496a5a8c1b395debe837a6f","4250829","1504853716","9/8/2017 6:55:16 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","5598"
"0xe499ee1d5dff5dc3baea4b341d1f690f3b7953a628e57f9a3301728fe9f901e1","4250825","1504853548","9/8/2017 6:52:28 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","11188.01"
"0x4b0b6365600bfa4225c7d520670d7dec824d7532757a314c00552ca4d04bd6be","4250822","1504853519","9/8/2017 6:51:59 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","11710"
"0xc173055b0db3767bbffece064a6b977ce768ad0756bcc0e1038adf1875f343ea","4250772","1504852412","9/8/2017 6:33:32 AM","0x5c51ed6e6311012374ff95fffbf3333a9d4a8049","0xad3c895c3678e77884366cd891b0984acd214775","108696"
"0x257cfd7468d638afc2d9db322f27dec9bf7e51382f1c2c86f936ec0f614d08fd","4250759","1504852145","9/8/2017 6:29:05 AM","0x3111a8f7713914aad90f44805e97c5b7e1a64097","0xad3c895c3678e77884366cd891b0984acd214775","1989.395"
"0x418e0e55c983839adbb85cb760473f91d19f382311ba1951faabb7c80c42818a","4250757","1504852087","9/8/2017 6:28:07 AM","0xe81719c786e92f57a3cb9276f236f39960dd86f8","0xad3c895c3678e77884366cd891b0984acd214775","36306"
"0x278082edecb768d05202ae4a1577c84ee2cef6f9e0b466f1163d746c9452e7b1","4250755","1504852068","9/8/2017 6:27:48 AM","0x65dca2ba9c48b704e5c326d46ff779db580b96c7","0xad3c895c3678e77884366cd891b0984acd214775","5798.9"
"0x54da0c59919080bf609da1a89d567e7f2022deb4471cbf282054a0f4a7e809e7","4250709","1504850968","9/8/2017 6:09:28 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","5597"
"0x025d7ef1f9eb853f52b3b514489981bfc30f3ea2b91a108d74cde227a5eee506","4250659","1504850151","9/8/2017 5:55:51 AM","0x1cceb630470124b771559950d133c275f3e7f11f","0xad3c895c3678e77884366cd891b0984acd214775","19208.3788"
"0xb5fd485a84ecdbdb57cf024bfa8a988b7b9fbedc78d051d2a915b2467c06187f","4250653","1504849985","9/8/2017 5:53:05 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","6404.376"
"0x6c4d95439685b84548dc5f72a5e01003f5f21cc18e68e631ef330d65d1e9cebd","4250646","1504849819","9/8/2017 5:50:19 AM","0xe360559912a786aab3c1b3edd8d696c4a389f464","0xad3c895c3678e77884366cd891b0984acd214775","28500"
"0x6c249df054542e08f868aa0c9d0f86ca9dd2f34067b6756b7d13477b20c14961","4250617","1504849128","9/8/2017 5:38:48 AM","0x79729196cd8376ea7f657b4ba86747e588c202ae","0xad3c895c3678e77884366cd891b0984acd214775","28000"
"0x8f4362241c131c592942f883d1abe08cf58b44e6ebae69d0a06e347ffd2abe5e","4250612","1504849014","9/8/2017 5:36:54 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","27998.8"
"0x84579501c0f1e517da9f8ab59122ee7cba21dfc81b07d356b2d493c70802e2b0","4250541","1504847478","9/8/2017 5:11:18 AM","0xacea67aa611c28df4536890eae44650c588361ed","0xad3c895c3678e77884366cd891b0984acd214775","14584.2143"
"0xbdb19b1c87003f1f2bb8359e08be735e3aaa210ac572b8bc0925ab8d13e6df1b","4250504","1504846462","9/8/2017 4:54:22 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","11398"
"0xa990cb6da29dccabd01f70ab37eb84e34003d21e51f3dc3a04d96d41dfb3de1e","4250488","1504845854","9/8/2017 4:44:14 AM","0x41bcd4f5d96ee2332494332d30025091b6904796","0xad3c895c3678e77884366cd891b0984acd214775","33000"
"0x763f5f4b852cc58d88f23df1e1b01f911935d0f9aa4191993415d950a3eb152b","4250461","1504845362","9/8/2017 4:36:02 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","5537.4"
"0xc6ba3d2d427c5093c528e05989595f1d803d08a8acb265f1f28fd8f0b44a3c36","4250416","1504843959","9/8/2017 4:12:39 AM","0x5abec6e0bc5ad98fa953c82171a28f39e927b21a","0xad3c895c3678e77884366cd891b0984acd214775","4198.9"
"0x52e6f84827e1b6deeaa468f55d316c2e53770f7aeb5196a63cd79f9be61b910d","4250391","1504843258","9/8/2017 4:00:58 AM","0x558235f4316a2eace29acc57a4c545ce1a725f53","0xad3c895c3678e77884366cd891b0984acd214775","5549.8"
"0x077fdb61f687ab430fdde63fe01ce5df9e6169ceb9e3bb8112c51a0665607955","4250349","1504842448","9/8/2017 3:47:28 AM","0xd100af110d1a9d4968ba5c765aa37cc95a2c6ada","0xad3c895c3678e77884366cd891b0984acd214775","13440"
"0xa62f11bcf4aeefa23d26457f6d061fed88d95b2ee240d31d0b62f2b36c4e052d","4250313","1504841794","9/8/2017 3:36:34 AM","0xa5fdeebe0acd7c49d493f2de1befbc602d9607df","0xad3c895c3678e77884366cd891b0984acd214775","285000"
"0xaad9f9207eebb823a15e3a0ba6cfa00871b5eb0f868d7b26ac6b83c9ab060460","4250292","1504841210","9/8/2017 3:26:50 AM","0x4f0a288f1042d22d1ad48452c2f4b75bf4f88975","0xad3c895c3678e77884366cd891b0984acd214775","2898.9"
"0x9da2420edcd4455a73be019cc5c985812c15d239a7069064e8d8011200e93a83","4250284","1504840994","9/8/2017 3:23:14 AM","0xf5ed94a2aaf288b2afcb57b70171c87e5ba19c7c","0xad3c895c3678e77884366cd891b0984acd214775","68400"
"0xfd9ea3466c2bc78717c12bde5668cfc83ed0caf4efe650d460cbe4564251f9a5","4250278","1504840858","9/8/2017 3:20:58 AM","0xac28a30bffec7608945614dd3d3e96e51c7df19e","0xad3c895c3678e77884366cd891b0984acd214775","5598.8"
"0x68ba741626926bed823bc54a8b21dec4636c0147ee621bc696a4be0a0988ea23","4250255","1504840367","9/8/2017 3:12:47 AM","0x08344c0e06757b2edfcbffce39259afe94bcbc0e","0xad3c895c3678e77884366cd891b0984acd214775","5580.45"
"0xf2965a37524b78bf4210ce9df703583b8b4d693b64b7db14baf7e9c1cad88a26","4250201","1504839007","9/8/2017 2:50:07 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","71938"
"0x856ea84c137384e1e6cf0225b772f8349ad4254ce1c3f7df1e776778a10dbc67","4250198","1504838804","9/8/2017 2:46:44 AM","0x8bf16b89134aa473f980a8b3a6e149b762e04801","0xad3c895c3678e77884366cd891b0984acd214775","18480"
"0xa6e48d1079c045b3b2785eb526442c9525818c28ecb3b27ebf69184d0c1ec45d","4250191","1504838630","9/8/2017 2:43:50 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","25983"
"0x7d82adabb734754bcaf6a385796f1185f4ba73d767453e7b4d0e655d3277d53e","4250181","1504838404","9/8/2017 2:40:04 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","23955.7"
"0x4ab43023e40b25ce3a6b071744e03a86c25f602f693e1b4b1ec11ef1e6bf658f","4250164","1504837987","9/8/2017 2:33:07 AM","0x06409a2391bec29874ac197be85e14843f4536ea","0xad3c895c3678e77884366cd891b0984acd214775","20006.0999"
"0x7a4e21e3a100d3ffbf5510cf27eb6f1c9d2308998683b6216c25b3d52ce1cfa9","4250025","1504834804","9/8/2017 1:40:04 AM","0x2b750de51952030bb5de371e048001c3b6a0efbd","0xad3c895c3678e77884366cd891b0984acd214775","279999.9"
"0x0e868e2ae3b24e3c99905d05e2af33306da280584306eca257bcd7c34d4e47c2","4250021","1504834727","9/8/2017 1:38:47 AM","0x2c5c59454e1f3bcfe1cc35b7381c72d450c36122","0xad3c895c3678e77884366cd891b0984acd214775","58930.2"
"0x8e0d34b3ba748e9ce3f58e76e93ddb42b42d6c18e4cd7c4091e512b2d3dd7afa","4249978","1504833865","9/8/2017 1:24:25 AM","0x127ef5a1a8eb8f3d7ba843ef7122327495c4b0c8","0xad3c895c3678e77884366cd891b0984acd214775","219781"
"0x9313c1c8c7e2831cb24f1a4a62d9dac2d1bbe994ddbd4fcc63141fca908c165f","4249581","1504824199","9/7/2017 10:43:19 PM","0x517b5da6fa460bbb4acb77e5d5eb024a9e0692df","0xad3c895c3678e77884366cd891b0984acd214775","11299.4"
"0x9b9131f14d8d322372801a73183c8f135e5bb58af61879dc39b7cc85ff3a26a4","4249344","1504818560","9/7/2017 9:09:20 PM","0x75c0e40d6d03a6ca1b072ceb1801c75b88c53e98","0xad3c895c3678e77884366cd891b0984acd214775","7626.08"
"0x51d8b5c83aa05b6d31da9cf9161435f05c9ef2ea0974fdb031b8a3bd470dcae3","4249325","1504817976","9/7/2017 8:59:36 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","5598.9"
"0x7eccdb3c516b8a18b5e5506d14474b98935aaffd5235ba20b98bd8458a299823","4249325","1504817976","9/7/2017 8:59:36 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","5531.7"
"0xbfc783520dedbc9342d8d86b0a1edb7e470c0ac414d49b9e68f75d47d8f0594c","4248914","1504808612","9/7/2017 6:23:32 PM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","5699.108"
"0x58af3b88c73e6729a8205b36efe2b12a082ea39d4febd425d3597735611c8faa","4248866","1504807419","9/7/2017 6:03:39 PM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","56446.9"
"0xe90b5142aecf747b1310b55d51e4cfd0292b45010fa42e5292ad10dd7909e046","4248621","1504801579","9/7/2017 4:26:19 PM","0xfb303126a977e5d65ad955493b5be411a272c3c4","0xad3c895c3678e77884366cd891b0984acd214775","27942.888"
"0x0a25957615d101e035af8bf0f4af0e8930e90a1b7e6adfa993f2541787f09a02","4248555","1504799807","9/7/2017 3:56:47 PM","0xd903ce1fd641b2137fc2f0ef2955ca8157ed0618","0xad3c895c3678e77884366cd891b0984acd214775","7726.0999"
"0x7a14b45899a83779a6d62611e61591a9feeeaca9ed57f450752033bf2a99b3ff","4248518","1504798822","9/7/2017 3:40:22 PM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","38998"
"0x906a2e9dcd3da88dcff145692e9524b306e158646bb1d7749b98bd7c157a90e1","4248510","1504798676","9/7/2017 3:37:56 PM","0x2117a8bc71d2160539681a7267c508bb916b1846","0xad3c895c3678e77884366cd891b0984acd214775","27075"
"0x3fe04921a8fe7aaccdf10c93012219016f4bdc2699ccf577298f87fac884f1ed","4248467","1504797510","9/7/2017 3:18:30 PM","0xfa796dca8e7be243577f13b95b7e5b8bebca531f","0xad3c895c3678e77884366cd891b0984acd214775","8399.9"
"0x1d63f8abd653da0cf58fbedc165d13a7841885f5155d9fcba58f60e541c8bf9a","4248441","1504796920","9/7/2017 3:08:40 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","27998.9"
"0x9fa9e39f4b9cd0e077c474b35a4cf21ad6adc78e1a922ca6c2f21d3246f55689","4248441","1504796920","9/7/2017 3:08:40 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","30066.42"
"0x50fc49d3eeb916f1276f71731e1b0538a5319d33a8f8024bb28cdbd094cd9cfc","4248434","1504796714","9/7/2017 3:05:14 PM","0xca9216488c563a8b67adc75283acc90c0c7f50d3","0xad3c895c3678e77884366cd891b0984acd214775","11838"
"0x7f9c27fe685590b6b925bd93d972670c9152ab7b4d7b869343c4909f9e26c45c","4248429","1504796614","9/7/2017 3:03:34 PM","0xc8e9ea30ea610597b2aa8df1762792e6f777bb41","0xad3c895c3678e77884366cd891b0984acd214775","28054.9"
